belief_id,cascade_id,vector_name,mean,variance,evidence_count,prior_mean,prior_variance,last_updated
dd2d7b9e-e829-44e6-857a-2df4dde1e615,39ec7502-39f2-414a-9c4e-bff88e377588,signal,0.785714285714286,0.0714285714285714,1,0.7,0.1,"2025-12-30 21:17:10.727803"
3a626eaf-db6c-4176-b940-1a2ab02655b2,39ec7502-39f2-414a-9c4e-bff88e377588,density,0.771428571428572,0.0714285714285714,1,0.65,0.1,"2025-12-30 21:17:10.727814"
e330eb5a-ee13-4654-a070-db82cc02a562,39ec7502-39f2-414a-9c4e-bff88e377588,state,0.821428571428571,0.0714285714285714,1,0.7,0.1,"2025-12-30 21:17:10.727825"
b29612bc-5f1f-4663-8f69-7d280c134b32,39ec7502-39f2-414a-9c4e-bff88e377588,change,0.785714285714286,0.0714285714285714,1,0.6,0.1,"2025-12-30 21:17:10.727835"
0165297f-19dc-49ab-8348-f37c10688caa,39ec7502-39f2-414a-9c4e-bff88e377588,completion,0.857142857142857,0.0714285714285714,1,0.1,0.1,"2025-12-30 21:17:10.727846"
09c8bb01-8ca7-4b89-93a1-4f87d7aaceb7,39ec7502-39f2-414a-9c4e-bff88e377588,impact,0.785714285714286,0.0714285714285714,1,0.6,0.1,"2025-12-30 21:17:10.727858"
a817320b-bb08-4477-abc5-dbaaf09722b6,39ec7502-39f2-414a-9c4e-bff88e377588,uncertainty,0.214285714285714,0.0714285714285714,1,0.5,0.1,"2025-12-30 21:17:10.727869"
87dfcab6-447f-4f5f-9ba6-fc6283542747,b122fa8f-53f9-4ea4-ae34-c528ec1e8443,engagement,0.821428571428571,0.0714285714285714,1,0.9,0.1,"2025-12-30 22:17:53.864418"
c1770823-ccfe-479c-a0c4-5f51638399d1,b122fa8f-53f9-4ea4-ae34-c528ec1e8443,know,0.678571428571429,0.0714285714285714,1,0.55,0.1,"2025-12-30 22:17:53.864471"
a2347000-bc9f-41c0-9445-e761ca0706bb,b122fa8f-53f9-4ea4-ae34-c528ec1e8443,context,0.714285714285714,0.0714285714285714,1,0.6,0.1,"2025-12-30 22:17:53.864488"
6ecfebb2-f9fe-4343-8f54-e3c43600a153,b122fa8f-53f9-4ea4-ae34-c528ec1e8443,completion,0.642857142857143,0.0714285714285714,1,0.35,0.1,"2025-12-30 22:17:53.864501"
93461c66-e1c1-410f-a850-6178683cf0dd,b122fa8f-53f9-4ea4-ae34-c528ec1e8443,impact,0.785714285714286,0.0714285714285714,1,0.85,0.1,"2025-12-30 22:17:53.864512"
a5ce5e2e-2d24-4e61-90ba-4aea4147560a,b122fa8f-53f9-4ea4-ae34-c528ec1e8443,uncertainty,0.321428571428571,0.0714285714285714,1,0.45,0.1,"2025-12-30 22:17:53.864522"
349307a7-9257-4ccc-9ad1-4f12ea5e5c85,edd17ded-c119-49b7-94cb-56d016cf0a6f,know,0.7625,0.0416666666666667,2,0.4,0.1,"2025-12-31 14:15:48.526008"
d3cc3cfb-c942-45ae-b0a9-0e313777081f,edd17ded-c119-49b7-94cb-56d016cf0a6f,context,0.770833333333333,0.0416666666666667,2,0.45,0.1,"2025-12-31 14:15:48.526055"
1e798eab-09f5-4199-9441-3bdd4adc49e6,edd17ded-c119-49b7-94cb-56d016cf0a6f,completion,0.75,0.0416666666666667,2,0.35,0.1,"2025-12-31 14:15:48.526072"
a4e95879-04ee-4e8e-a4f9-5ba5f1a93c21,edd17ded-c119-49b7-94cb-56d016cf0a6f,uncertainty,0.25,0.0416666666666667,2,0.6,0.1,"2025-12-31 14:15:48.526083"
5fe255bc-7f93-4554-8210-db0eada97473,b1d45cb7-04b0-423e-bdba-6d3b1863cba7,know,0.802941176470588,0.0294117647058824,3,0.7,0.1,"2025-12-31 14:23:43.329362"
73130300-6ab9-4daf-b5b6-755d2286e892,b1d45cb7-04b0-423e-bdba-6d3b1863cba7,context,0.802941176470588,0.0294117647058824,3,0.75,0.1,"2025-12-31 14:23:43.329406"
65482f1c-15a5-427b-9d36-9561a7c8bc07,b1d45cb7-04b0-423e-bdba-6d3b1863cba7,uncertainty,0.211764705882353,0.0294117647058824,3,0.3,0.1,"2025-12-31 14:23:43.329422"
893a9950-c1ca-4f4e-a864-f454dc543095,f79c39ec-02c1-4b4d-bc7d-03660bc52f15,know,0.829545454545455,0.0227272727272727,4,0.75,0.1,"2025-12-31 14:36:07.639549"
5d946c22-bbe5-4cdd-9be0-93e47e068559,f79c39ec-02c1-4b4d-bc7d-03660bc52f15,context,0.836363636363636,0.0227272727272727,4,0.85,0.1,"2025-12-31 14:36:07.639596"
9050f4c4-071b-41e7-a0e0-be03e464aa03,f79c39ec-02c1-4b4d-bc7d-03660bc52f15,uncertainty,0.186363636363636,0.0227272727272727,4,0.25,0.1,"2025-12-31 14:36:07.639614"
aa672244-9068-4ad2-82ca-c06f840deafc,f79c39ec-02c1-4b4d-bc7d-03660bc52f15,know,0.842592592592593,0.0185185185185185,5,0.75,0.1,"2025-12-31 15:24:46.008533"
98577d19-c59a-4e34-9476-b04bc9293c11,f79c39ec-02c1-4b4d-bc7d-03660bc52f15,context,0.851851851851852,0.0185185185185185,5,0.85,0.1,"2025-12-31 15:24:46.008580"
f322da8c-9f1d-4075-886e-a04dfe103e19,f79c39ec-02c1-4b4d-bc7d-03660bc52f15,uncertainty,0.174074074074074,0.0185185185185185,5,0.25,0.1,"2025-12-31 15:24:46.008598"
f9213366-1d67-4959-88d3-94869142160b,f885f198-4144-4334-b63c-a22b1cac5d83,know,0.84375,0.015625,6,0.4,0.1,"2025-12-31 15:39:30.229208"
2af0b0da-0156-484c-8fe0-880624f8b5b0,f885f198-4144-4334-b63c-a22b1cac5d83,context,0.85625,0.015625,6,0.5,0.1,"2025-12-31 15:39:30.229281"
c43b2d8e-afd3-4b63-81ce-e6742a46da6a,f885f198-4144-4334-b63c-a22b1cac5d83,uncertainty,0.1703125,0.015625,6,0.55,0.1,"2025-12-31 15:39:30.229306"
a02abf24-6b8d-4bfc-96cf-4cefeb0c2ce5,f768a76c-f195-4d09-9b74-b14302574353,engagement,0.8625,0.0416666666666667,2,0.9,0.1,"2025-12-31 16:07:33.183087"
3b3a5e9a-5728-4031-bd7f-31694480fae0,f768a76c-f195-4d09-9b74-b14302574353,know,0.844594594594594,0.0135135135135135,7,0.7,0.1,"2025-12-31 16:07:33.183135"
f598311e-d351-4b5e-b208-f45f8322ab8e,f768a76c-f195-4d09-9b74-b14302574353,do,0.771428571428572,0.0714285714285714,1,0.75,0.1,"2025-12-31 16:07:33.183151"
22cf02b2-5e55-4e6e-9ea6-6513aed05101,f768a76c-f195-4d09-9b74-b14302574353,context,0.848648648648649,0.0135135135135135,7,0.65,0.1,"2025-12-31 16:07:33.183163"
65e740e2-f346-47e8-b6e8-9ca4a989fc96,f768a76c-f195-4d09-9b74-b14302574353,clarity,0.785714285714286,0.0714285714285714,1,0.8,0.1,"2025-12-31 16:07:33.183174"
798b7779-76ae-429c-8d2d-78a17c4737ab,f768a76c-f195-4d09-9b74-b14302574353,coherence,0.785714285714286,0.0714285714285714,1,0.85,0.1,"2025-12-31 16:07:33.183188"
fcb5a34a-186e-4ef1-a8b3-6608748d0143,f768a76c-f195-4d09-9b74-b14302574353,signal,0.75,0.0714285714285714,1,0.75,0.1,"2025-12-31 16:07:33.183198"
290f18bf-ad33-4ebb-9084-7212936afd11,f768a76c-f195-4d09-9b74-b14302574353,density,0.321428571428571,0.0714285714285714,1,0.3,0.1,"2025-12-31 16:07:33.183208"
0dee17ca-1d66-4bf1-bde8-ac395da2a97f,f768a76c-f195-4d09-9b74-b14302574353,state,0.75,0.0714285714285714,1,0.75,0.1,"2025-12-31 16:07:33.183217"
4a879693-de2b-4323-b8b5-96150fbddf64,f768a76c-f195-4d09-9b74-b14302574353,change,0.714285714285714,0.0714285714285714,1,0.6,0.1,"2025-12-31 16:07:33.183226"
c0bd616f-973c-49d5-b944-230945322492,f768a76c-f195-4d09-9b74-b14302574353,completion,0.808823529411765,0.0294117647058824,3,0.4,0.1,"2025-12-31 16:07:33.183234"
a036f286-af25-4b37-a824-2430363db3f5,f768a76c-f195-4d09-9b74-b14302574353,impact,0.833333333333333,0.0416666666666667,2,0.85,0.1,"2025-12-31 16:07:33.183243"
15dddbbf-2982-4fe5-929e-5594515939a8,f768a76c-f195-4d09-9b74-b14302574353,uncertainty,0.167567567567568,0.0135135135135135,7,0.3,0.1,"2025-12-31 16:07:33.183252"
edb2ae3a-139b-40bd-a8c8-2921407be111,f9315ceb-4984-4f83-bdc8-26166d5053fb,engagement,0.879411764705882,0.0294117647058824,3,0.9,0.1,"2025-12-31 16:54:03.836547"
036f7b66-af72-4dfe-9e71-1cb5ed0d2f5b,f9315ceb-4984-4f83-bdc8-26166d5053fb,know,0.845238095238095,0.0119047619047619,8,0.65,0.1,"2025-12-31 16:54:03.836593"
827b9317-57d7-45f3-8221-4b67c1d9e84e,f9315ceb-4984-4f83-bdc8-26166d5053fb,do,0.825,0.0416666666666667,2,0.7,0.1,"2025-12-31 16:54:03.836609"
04626822-8928-4279-8bc7-2841d604c3f2,f9315ceb-4984-4f83-bdc8-26166d5053fb,context,0.842857142857143,0.0119047619047619,8,0.6,0.1,"2025-12-31 16:54:03.836621"
68ddbc92-5b4c-4fe7-a880-53991270b6c8,f9315ceb-4984-4f83-bdc8-26166d5053fb,clarity,0.833333333333333,0.0416666666666667,2,0.8,0.1,"2025-12-31 16:54:03.836633"
b0aa5553-5754-4a0a-a356-bf5f0ceb2d57,f9315ceb-4984-4f83-bdc8-26166d5053fb,coherence,0.833333333333333,0.0416666666666667,2,0.85,0.1,"2025-12-31 16:54:03.836643"
88efc699-f91c-4df0-a239-a6b501e93bc8,f9315ceb-4984-4f83-bdc8-26166d5053fb,signal,0.791666666666667,0.0416666666666667,2,0.75,0.1,"2025-12-31 16:54:03.836652"
71233daa-2d0a-4060-a922-28e7608be509,f9315ceb-4984-4f83-bdc8-26166d5053fb,density,0.291666666666667,0.0416666666666667,2,0.3,0.1,"2025-12-31 16:54:03.836662"
2fc3e628-8aa5-443e-8b24-244ec74de0f6,f9315ceb-4984-4f83-bdc8-26166d5053fb,state,0.791666666666667,0.0416666666666667,2,0.7,0.1,"2025-12-31 16:54:03.836671"
48da7db4-2ee5-4a11-ad56-d407e7e70e3b,f9315ceb-4984-4f83-bdc8-26166d5053fb,change,0.770833333333333,0.0416666666666667,2,0.5,0.1,"2025-12-31 16:54:03.836689"
e6f5efde-65d9-4a93-aed9-00060df9b3d7,f9315ceb-4984-4f83-bdc8-26166d5053fb,completion,0.840909090909091,0.0227272727272727,4,0.3,0.1,"2025-12-31 16:54:03.836699"
3e144a20-9450-48e4-804b-acd1eb3521f7,f9315ceb-4984-4f83-bdc8-26166d5053fb,impact,0.823529411764706,0.0294117647058824,3,0.75,0.1,"2025-12-31 16:54:03.836708"
2d525229-1740-4619-a682-0efe27d75ceb,f9315ceb-4984-4f83-bdc8-26166d5053fb,uncertainty,0.16547619047619,0.0119047619047619,8,0.4,0.1,"2025-12-31 16:54:03.836717"
89c32d4f-3eb9-4942-a0d7-8e152f44e676,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,engagement,0.888636363636364,0.0227272727272727,4,0.9,0.1,"2025-12-31 17:04:45.469314"
c8aad0bc-9a42-448f-a21a-11e9ce7ce8df,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,know,0.848936170212766,0.0106382978723404,9,0.8,0.1,"2025-12-31 17:04:45.469360"
b06de1e5-6479-4143-b237-dec0e26986ee,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,do,0.847058823529412,0.0294117647058824,3,0.85,0.1,"2025-12-31 17:04:45.469377"
f97a7714-e05d-446e-986e-1f0a4f29ed05,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,context,0.843617021276596,0.0106382978723404,9,0.75,0.1,"2025-12-31 17:04:45.469389"
91fd1511-eff9-473d-a530-ea4abcb36106,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,clarity,0.852941176470588,0.0294117647058824,3,0.85,0.1,"2025-12-31 17:04:45.469400"
35d23543-8d4a-44f1-b844-a2fc79b46254,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,coherence,0.852941176470588,0.0294117647058824,3,0.85,0.1,"2025-12-31 17:04:45.469413"
92f806a6-4663-4016-8c78-b7f51fea767b,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,signal,0.808823529411765,0.0294117647058824,3,0.8,0.1,"2025-12-31 17:04:45.469424"
4d43b4d2-3a9a-4bb4-a3ac-efd6ffce855f,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,density,0.279411764705882,0.0294117647058824,3,0.3,0.1,"2025-12-31 17:04:45.469433"
cf2f9487-18a1-4643-9663-6b1835acc16b,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,state,0.81764705882353,0.0294117647058824,3,0.8,0.1,"2025-12-31 17:04:45.469442"
729dc0ff-a582-4e55-8bf7-318dc1f6f71d,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,change,0.794117647058824,0.0294117647058824,3,0.7,0.1,"2025-12-31 17:04:45.469451"
b74b034a-5d95-4c02-bbe9-802860c0e8dc,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,completion,0.861111111111111,0.0185185185185185,5,0.3,0.1,"2025-12-31 17:04:45.469459"
a1b1d097-a79a-4fd6-ad51-18644629ec7e,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,impact,0.829545454545454,0.0227272727272727,4,0.75,0.1,"2025-12-31 17:04:45.469468"
53ac8dbc-d3c1-4333-b308-224238bb9035,4ea64cc1-63fe-4e1f-a6c0-ca1b5de07d79,uncertainty,0.16063829787234,0.0106382978723404,9,0.25,0.1,"2025-12-31 17:04:45.469477"
99596153-79bf-4d25-b522-4ba1349ba10e,569a96b3-8743-4e78-8739-90ae946d4838,know,0.849038461538461,0.00961538461538462,10,0.7,0.1,"2025-12-31 17:14:27.750156"
969d044f-0d04-4a89-b521-459bef4b5a5b,569a96b3-8743-4e78-8739-90ae946d4838,context,0.839423076923077,0.00961538461538462,10,0.65,0.1,"2025-12-31 17:14:27.750201"
79fcb9fc-e44c-4d20-b62a-92dccfd3e464,569a96b3-8743-4e78-8739-90ae946d4838,uncertainty,0.159615384615385,0.00961538461538462,10,0.3,0.1,"2025-12-31 17:14:27.750218"
ec9ec03d-d649-4b9f-b45e-954d9762623f,45e25cfc-71b8-435f-89f7-cf17c4e0b5ba,know,0.853508771929825,0.0087719298245614,11,0.6,0.1,"2025-12-31 17:44:38.318695"
c8569fec-51a6-4074-a921-0c17009d1e3e,45e25cfc-71b8-435f-89f7-cf17c4e0b5ba,context,0.844736842105263,0.0087719298245614,11,0.65,0.1,"2025-12-31 17:44:38.318743"
1581c0f6-8b4c-4c4e-b521-25dad82ce35c,45e25cfc-71b8-435f-89f7-cf17c4e0b5ba,uncertainty,0.154385964912281,0.0087719298245614,11,0.4,0.1,"2025-12-31 17:44:38.318760"
fd107f5a-a062-4139-9c92-71ce8b7c198d,3a6cd3c0-6baf-4891-b634-268884a81e3c,engagement,0.881481481481481,0.0185185185185185,5,0.85,0.1,"2025-12-31 18:11:11.721408"
8dee8d98-30be-441c-975c-908600e569ab,3a6cd3c0-6baf-4891-b634-268884a81e3c,know,0.855645161290322,0.00806451612903226,12,0.55,0.1,"2025-12-31 18:11:11.721456"
6abf9259-c42b-4454-b2b4-2125a25abf84,3a6cd3c0-6baf-4891-b634-268884a81e3c,context,0.849193548387097,0.00806451612903226,12,0.7,0.1,"2025-12-31 18:11:11.721473"
12ee6e74-3707-4625-87b1-67f718638119,3a6cd3c0-6baf-4891-b634-268884a81e3c,clarity,0.863636363636364,0.0227272727272727,4,0.6,0.1,"2025-12-31 18:11:11.721494"
c3dc29ce-2260-4f0d-b33a-a2f2f70bf2ca,3a6cd3c0-6baf-4891-b634-268884a81e3c,completion,0.8671875,0.015625,6,0.1,0.1,"2025-12-31 18:11:11.721507"
7c291552-d999-43f3-8c89-84509ab2a1ca,3a6cd3c0-6baf-4891-b634-268884a81e3c,uncertainty,0.154032258064516,0.00806451612903226,12,0.45,0.1,"2025-12-31 18:11:11.721517"
db7a954d-6a27-42da-84a1-f6af59337db3,1c863411-5e8d-49cd-8e85-d4508ebdcdfb,engagement,0.884375,0.015625,6,0.9,0.1,"2025-12-31 18:18:00.689449"
4ebdd144-4c96-4499-a2a6-4f3aabe78071,1c863411-5e8d-49cd-8e85-d4508ebdcdfb,know,0.855223880597015,0.00746268656716418,13,0.65,0.1,"2025-12-31 18:18:00.689500"
a09e25d4-6ced-480b-8e89-65eb8cb4745a,1c863411-5e8d-49cd-8e85-d4508ebdcdfb,context,0.852985074626866,0.00746268656716418,13,0.8,0.1,"2025-12-31 18:18:00.689519"
c6adda34-b7a8-4e3e-a58a-1d09055b37c1,1c863411-5e8d-49cd-8e85-d4508ebdcdfb,uncertainty,0.153731343283582,0.00746268656716418,13,0.35,0.1,"2025-12-31 18:18:00.689532"
0bef422b-a62b-4eac-a380-7f8755b0f1e3,8b0b0eca-36ac-41a2-92b2-3a8f13394277,engagement,0.886486486486487,0.0135135135135135,7,0.9,0.1,"2025-12-31 18:36:27.728304"
e9c805ad-96b4-4f0c-8845-b3e2177328b2,8b0b0eca-36ac-41a2-92b2-3a8f13394277,know,0.856944444444444,0.00694444444444444,14,0.6,0.1,"2025-12-31 18:36:27.728353"
26750173-80cf-455a-96e7-cc7f73fa201d,8b0b0eca-36ac-41a2-92b2-3a8f13394277,context,0.857638888888889,0.00694444444444444,14,0.7,0.1,"2025-12-31 18:36:27.728373"
0ce2826d-fb82-4a4b-9fc1-28da635242b1,8b0b0eca-36ac-41a2-92b2-3a8f13394277,clarity,0.87037037037037,0.0185185185185185,5,0.5,0.1,"2025-12-31 18:36:27.728385"
095b9941-99f7-41a0-a2b8-d3c5d528a30c,8b0b0eca-36ac-41a2-92b2-3a8f13394277,completion,0.878378378378378,0.0135135135135135,7,0.5,0.1,"2025-12-31 18:36:27.728397"
718e7087-65f6-4cf6-980f-61a0b84f2415,8b0b0eca-36ac-41a2-92b2-3a8f13394277,impact,0.824074074074074,0.0185185185185185,5,0.5,0.1,"2025-12-31 18:36:27.728406"
291bd217-cad3-41a4-8010-47a48c043a03,8b0b0eca-36ac-41a2-92b2-3a8f13394277,uncertainty,0.151388888888889,0.00694444444444444,14,0.4,0.1,"2025-12-31 18:36:27.728415"
9a1efe1e-1208-46ef-9ae3-24b0e4d776ec,d6735005-934a-482c-982d-ef00c6166ca9,engagement,0.885714285714286,0.0119047619047619,8,0.9,0.1,"2025-12-31 18:43:25.823747"
b99ceb9f-585f-4dbc-becf-7965478a28fb,d6735005-934a-482c-982d-ef00c6166ca9,know,0.85974025974026,0.00649350649350649,15,0.75,0.1,"2025-12-31 18:43:25.823796"
f4e6f66a-28e0-40ca-bcb4-cfd3b1b9d5cc,d6735005-934a-482c-982d-ef00c6166ca9,context,0.861688311688312,0.00649350649350649,15,0.85,0.1,"2025-12-31 18:43:25.823812"
a5f05f9f-f124-45b3-bc17-4adefb9e1462,d6735005-934a-482c-982d-ef00c6166ca9,clarity,0.875,0.015625,6,0.5,0.1,"2025-12-31 18:43:25.823823"
046910a6-f705-4c97-ad2d-d6f083fb4a9d,d6735005-934a-482c-982d-ef00c6166ca9,completion,0.886904761904762,0.0119047619047619,8,0.5,0.1,"2025-12-31 18:43:25.823835"
e9f1ef4c-d31a-418b-9330-76857aa0872d,d6735005-934a-482c-982d-ef00c6166ca9,impact,0.8203125,0.015625,6,0.5,0.1,"2025-12-31 18:43:25.823847"
457b35da-8be2-4d62-a9d0-8beeaea2e385,d6735005-934a-482c-982d-ef00c6166ca9,uncertainty,0.148051948051948,0.00649350649350649,15,0.25,0.1,"2025-12-31 18:43:25.823857"
1e5e5b44-574a-446f-bde5-9945c841b235,39ec7502-39f2-414a-9c4e-bff88e377588,engagement,0.875,0.0416666666666667,2,0.95,0.1,"2025-12-31 18:56:17.381993"
2bb354b7-c5d9-4e81-9f4f-9df856a502f0,39ec7502-39f2-414a-9c4e-bff88e377588,know,0.854166666666667,0.0416666666666667,2,0.7,0.1,"2025-12-31 18:56:17.382047"
b74ccde4-0d79-4e34-80b9-881c9cec7a48,39ec7502-39f2-414a-9c4e-bff88e377588,do,0.8125,0.0416666666666667,2,0.75,0.1,"2025-12-31 18:56:17.382063"
5e25983b-bda2-4e9e-8f6f-7ef212ebcc9f,39ec7502-39f2-414a-9c4e-bff88e377588,context,0.854166666666667,0.0416666666666667,2,0.8,0.1,"2025-12-31 18:56:17.382078"
4f5a41e4-7f7b-4074-9e34-716382306ae0,39ec7502-39f2-414a-9c4e-bff88e377588,clarity,0.875,0.0416666666666667,2,0.75,0.1,"2025-12-31 18:56:17.382090"
43975ca7-03df-4d47-9d16-465e3210f652,39ec7502-39f2-414a-9c4e-bff88e377588,coherence,0.8625,0.0416666666666667,2,0.7,0.1,"2025-12-31 18:56:17.382100"
ce37ed5a-2b68-484f-982d-318a30f947eb,39ec7502-39f2-414a-9c4e-bff88e377588,signal,0.854166666666667,0.0416666666666667,2,0.7,0.1,"2025-12-31 18:56:17.382112"
5b54fc91-0073-4a02-940a-154629da6b08,39ec7502-39f2-414a-9c4e-bff88e377588,density,0.845833333333333,0.0416666666666667,2,0.65,0.1,"2025-12-31 18:56:17.382134"
3422bacf-dd15-49ed-b039-4c5602953a5c,39ec7502-39f2-414a-9c4e-bff88e377588,state,0.875,0.0416666666666667,2,0.7,0.1,"2025-12-31 18:56:17.382146"
59aa7d7d-6dda-42fb-ac89-cadde142bb5d,39ec7502-39f2-414a-9c4e-bff88e377588,change,0.833333333333333,0.0416666666666667,2,0.6,0.1,"2025-12-31 18:56:17.382156"
68f89abf-4f85-4787-8d32-23939419dd90,39ec7502-39f2-414a-9c4e-bff88e377588,completion,0.916666666666667,0.0416666666666667,2,0.1,0.1,"2025-12-31 18:56:17.382165"
ae7beebd-55f7-4ec9-b8de-dfef722d4d2e,39ec7502-39f2-414a-9c4e-bff88e377588,impact,0.833333333333333,0.0416666666666667,2,0.6,0.1,"2025-12-31 18:56:17.382174"
77ee84ef-7309-4964-a3e5-7b84c4b4b827,39ec7502-39f2-414a-9c4e-bff88e377588,uncertainty,0.145833333333333,0.0416666666666667,2,0.5,0.1,"2025-12-31 18:56:17.382183"
c08e8fde-2350-47aa-b856-7a2e44bcaa7d,1ad004fc-d43f-4642-b526-eea8b0a7ff58,engagement,0.881914893617021,0.0106382978723404,9,0.9,0.1,"2025-12-31 21:14:02.945393"
a2f2d098-5c16-42e7-a0c2-1ff31610aa6c,1ad004fc-d43f-4642-b526-eea8b0a7ff58,know,0.853048780487805,0.00609756097560976,16,0.75,0.1,"2025-12-31 21:14:02.945444"
5f4676f1-2f18-4772-9bb8-686c62b15171,1ad004fc-d43f-4642-b526-eea8b0a7ff58,do,0.847727272727273,0.0227272727272727,4,0.5,0.1,"2025-12-31 21:14:02.945461"
4335fdca-b21d-43ed-a341-2d1b13747b53,1ad004fc-d43f-4642-b526-eea8b0a7ff58,context,0.857926829268293,0.00609756097560976,16,0.85,0.1,"2025-12-31 21:14:02.945480"
1e65ca41-7f3a-4483-ba42-cdd8f3c11a9c,1ad004fc-d43f-4642-b526-eea8b0a7ff58,clarity,0.871621621621621,0.0135135135135135,7,0.5,0.1,"2025-12-31 21:14:02.945492"
bdb0dc16-8d1c-41ba-b960-8412ac06ec10,1ad004fc-d43f-4642-b526-eea8b0a7ff58,coherence,0.840909090909091,0.0227272727272727,4,0.5,0.1,"2025-12-31 21:14:02.945502"
1e4a1048-9cc7-4f13-b455-28451be70993,1ad004fc-d43f-4642-b526-eea8b0a7ff58,signal,0.795454545454546,0.0227272727272727,4,0.5,0.1,"2025-12-31 21:14:02.945512"
